lf_1,lf_2,lf_3,lf_4,lf_5,goal_status
106,444,263,387,136,moving to Station6
356,373,375,149,498,moving to Station6
226,444,465,387,473,moving to Station6
114,267,378,149,140,moving to Station6
184,499,176,412,145,moving to Station6
106,499,275,310,439,moving to Station6
414,115,378,346,331,moving to Station6
369,283,318,392,337,moving to Station6
414,115,378,346,331,moving to Station6
114,267,378,149,140,moving to Station6
108,115,378,412,145,moving to Station6
258,373,375,149,321,moving to Station6
369,283,318,392,337,moving to Station6
414,115,378,346,331,moving to Station6
369,283,318,392,337,moving to Station6
369,283,318,392,337,moving to Station6
114,267,375,149,140,moving to Station6
106,499,275,310,439,moving to Station6
414,115,378,346,331,moving to Station6
114,267,375,149,140,moving to Station6
108,115,378,412,145,moving to Station6
258,373,375,149,321,moving to Station6
214,373,375,149,321,moving to Station6
108,115,378,412,145,moving to Station6
114,267,378,149,140,moving to Station6
258,373,375,149,321,moving to Station6
414,115,378,346,331,moving to Station6
214,267,375,149,140,moving to Station6
22,444,263,387,136,moving to Station6
414,115,378,346,331,moving to Station6
106,499,275,310,439,moving to Station6
108,115,176,302,145,moving to Station6
414,115,378,346,331,moving to Station6
106,499,275,310,439,moving to Station6
214,373,375,149,321,moving to Station6
414,267,378,346,331,moving to Station6
369,283,318,392,337,moving to Station6
414,115,378,346,331,moving to Station6
214,373,375,149,321,moving to Station6
414,115,378,346,331,moving to Station6
258,373,375,149,321,moving to Station6
258,373,375,149,321,moving to Station6
414,115,378,346,331,moving to Station6
414,115,378,346,331,moving to Station6
214,267,375,149,321,moving to Station6
258,373,375,149,321,moving to Station6
258,373,375,149,321,moving to Station6
414,115,378,346,331,moving to Station6
114,267,378,149,140,moving to Station6
114,267,375,149,140,moving to Station6
414,267,378,346,331,moving to Station6
108,499,176,412,145,moving to Station6
108,499,176,310,145,moving to Station6
258,373,375,149,321,moving to Station6
414,115,378,346,331,moving to Station6
106,499,275,310,439,moving to Station6
214,373,375,149,321,moving to Station6
108,115,378,412,145,moving to Station6
369,283,318,392,337,moving to Station6
414,115,378,346,331,moving to Station6
214,267,375,149,140,moving to Station6
369,283,318,392,337,moving to Station6
356,373,375,149,498,moving to Station6
258,373,375,149,321,moving to Station6
414,115,378,346,331,moving to Station6
22,444,263,387,136,moving to Station6
114,267,378,149,140,moving to Station6
258,373,375,149,321,moving to Station6
114,267,375,149,140,moving to Station6
214,373,375,149,321,moving to Station6
258,373,375,149,321,moving to Station6
258,373,375,149,321,moving to Station6
369,283,318,392,337,moving to Station6
214,373,375,149,321,moving to Station6
369,283,318,392,337,moving to Station6
106,499,275,310,439,moving to Station6
114,267,378,149,140,moving to Station6
179,373,375,1,321,moving to Station6
106,499,275,310,439,moving to Station6
258,373,375,149,321,moving to Station6
369,283,318,392,337,moving to Station6
356,373,375,149,498,moving to Station6
369,283,318,392,337,moving to Station6
258,373,375,149,321,moving to Station6
114,267,378,149,140,moving to Station6
22,444,263,387,136,moving to Station6
414,115,378,346,331,moving to Station6
114,267,375,149,140,moving to Station6
108,115,176,412,145,moving to Station6
108,115,378,412,145,moving to Station6
106,499,275,310,439,moving to Station6
152,283,318,392,337,moving to Station6
114,267,375,149,140,moving to Station6
356,373,375,149,498,moving to Station6
114,267,375,149,140,moving to Station6
108,115,176,412,145,moving to Station6
226,499,147,107,136,moving to Station6
114,267,375,149,140,moving to Station6
214,373,375,149,321,moving to Station6
369,283,318,392,337,moving to Station6
108,115,176,412,145,moving to Station6
356,373,375,149,498,moving to Station6
369,283,318,392,337,moving to Station6
356,373,375,149,498,moving to Station6
114,267,375,149,140,moving to Station6
369,283,318,392,337,moving to Station6
414,115,378,346,331,moving to Station6
114,267,378,149,140,moving to Station6
106,499,275,310,439,moving to Station6
214,267,375,149,140,moving to Station6
214,267,375,149,140,stopped at Station6
226,264,147,107,498,stopped at Station6
214,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
108,115,378,412,145,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
184,499,176,412,145,stopped at Station6
108,499,176,412,145,stopped at Station6
356,373,375,149,498,stopped at Station6
356,373,375,149,498,stopped at Station6
214,267,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
235,444,263,387,136,stopped at Station6
214,267,375,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
22,444,263,387,136,stopped at Station6
106,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,378,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
356,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
22,444,263,387,136,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
108,115,378,412,145,stopped at Station6
369,283,318,392,337,stopped at Station6
152,499,275,412,439,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
108,115,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
214,267,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
226,444,465,387,473,stopped at Station6
258,373,375,149,321,stopped at Station6
108,115,176,412,145,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
356,373,375,149,498,stopped at Station6
108,115,378,412,145,stopped at Station6
356,373,375,149,498,stopped at Station6
106,499,275,310,439,stopped at Station6
108,115,378,412,145,stopped at Station6
114,267,378,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,498,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,375,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
108,115,378,412,145,stopped at Station6
226,499,147,107,136,stopped at Station6
108,115,378,302,145,stopped at Station6
226,264,147,107,498,stopped at Station6
414,115,378,346,331,stopped at Station6
226,373,147,107,498,stopped at Station6
152,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
152,499,275,392,337,stopped at Station6
108,499,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,378,149,140,stopped at Station6
214,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,375,149,140,stopped at Station6
226,444,465,387,473,stopped at Station6
22,444,263,387,136,stopped at Station6
114,267,375,149,140,stopped at Station6
214,267,375,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
214,267,375,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
356,373,375,149,498,stopped at Station6
356,373,375,149,498,stopped at Station6
235,444,263,387,136,stopped at Station6
184,115,176,1,145,stopped at Station6
114,267,378,149,140,stopped at Station6
184,499,176,1,145,stopped at Station6
258,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
114,267,378,149,140,stopped at Station6
226,264,147,107,498,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
184,115,176,1,145,stopped at Station6
214,267,375,149,321,stopped at Station6
214,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
108,115,378,302,145,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
22,444,263,387,136,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
22,444,263,387,136,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
226,264,147,107,498,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
108,499,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
108,115,378,302,145,stopped at Station6
226,264,147,107,498,stopped at Station6
369,283,318,392,337,stopped at Station6
179,267,375,1,140,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
214,373,375,149,321,stopped at Station6
214,267,375,149,140,stopped at Station6
184,499,176,412,145,stopped at Station6
214,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
226,264,147,107,498,stopped at Station6
226,264,187,387,67,stopped at Station6
184,115,176,1,145,stopped at Station6
114,267,375,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
108,499,176,412,145,stopped at Station6
214,373,375,149,321,stopped at Station6
108,115,378,412,145,stopped at Station6
356,373,375,149,498,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
108,115,378,412,145,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
152,499,275,310,439,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
258,373,318,149,321,stopped at Station6
226,264,147,107,498,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,378,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
369,283,318,392,337,stopped at Station6
226,264,147,107,498,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
226,264,147,107,498,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
152,264,147,107,439,stopped at Station6
152,264,147,107,498,stopped at Station6
22,444,263,387,136,stopped at Station6
152,499,275,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
226,264,147,107,498,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,378,149,140,stopped at Station6
108,115,176,412,145,stopped at Station6
152,283,318,392,337,stopped at Station6
235,444,263,387,136,stopped at Station6
114,267,378,149,140,stopped at Station6
184,115,176,1,145,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
108,115,176,302,145,stopped at Station6
152,499,275,412,439,stopped at Station6
106,499,275,310,439,stopped at Station6
152,499,275,412,439,stopped at Station6
152,499,275,310,439,stopped at Station6
226,264,147,107,498,stopped at Station6
114,267,378,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
214,267,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
184,499,176,1,145,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,498,stopped at Station6
214,267,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,375,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
114,267,378,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,378,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
214,267,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
226,264,147,107,498,stopped at Station6
214,267,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
184,499,176,412,145,stopped at Station6
356,373,375,149,498,stopped at Station6
106,499,275,310,439,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
214,267,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
108,115,176,412,145,stopped at Station6
414,115,378,346,331,stopped at Station6
214,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,378,149,140,stopped at Station6
214,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
214,267,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,378,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
214,373,375,149,321,stopped at Station6
226,264,147,107,498,stopped at Station6
414,115,378,346,331,stopped at Station6
356,373,375,149,498,stopped at Station6
356,373,375,149,498,stopped at Station6
108,499,176,412,145,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
214,267,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
226,444,465,149,473,stopped at Station6
356,373,375,149,498,stopped at Station6
414,267,378,346,331,stopped at Station6
152,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
22,444,263,387,136,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
356,373,375,149,498,stopped at Station6
235,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
114,267,378,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
214,267,375,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,378,149,140,stopped at Station6
356,373,375,149,498,stopped at Station6
214,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
108,499,176,412,145,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,378,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
114,267,378,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
106,499,275,310,439,stopped at Station6
235,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
108,115,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
214,267,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
108,115,378,302,145,stopped at Station6
226,264,147,107,498,stopped at Station6
414,115,378,346,331,stopped at Station6
226,264,192,149,140,stopped at Station6
114,267,378,149,140,stopped at Station6
214,373,375,149,321,stopped at Station6
214,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
214,267,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
179,373,375,1,321,stopped at Station6
214,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
214,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
214,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
226,264,147,107,498,stopped at Station6
226,264,147,107,498,stopped at Station6
214,267,375,149,321,stopped at Station6
108,115,176,412,145,stopped at Station6
152,115,147,412,439,stopped at Station6
22,444,263,387,136,stopped at Station6
22,444,263,387,136,stopped at Station6
184,115,176,1,145,stopped at Station6
356,373,375,149,498,stopped at Station6
214,267,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
414,267,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
114,267,378,149,140,stopped at Station6
214,373,375,149,321,stopped at Station6
152,499,275,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
152,283,318,392,337,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
356,373,375,149,498,stopped at Station6
114,267,375,149,140,stopped at Station6
369,283,147,392,498,stopped at Station6
356,373,375,149,498,stopped at Station6
258,373,375,149,321,stopped at Station6
214,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
235,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
152,499,275,392,337,stopped at Station6
114,267,375,149,140,stopped at Station6
214,373,375,149,321,stopped at Station6
214,267,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
226,264,147,107,498,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
414,115,378,346,331,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
369,283,318,392,337,stopped at Station6
214,267,375,149,321,stopped at Station6
108,499,176,412,145,stopped at Station6
114,267,378,149,140,stopped at Station6
214,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
214,373,375,149,321,stopped at Station6
108,499,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
214,267,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
258,373,375,149,321,stopped at Station6
214,373,375,149,321,stopped at Station6
108,499,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
226,264,147,107,498,stopped at Station6
214,267,375,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
214,267,375,149,140,stopped at Station6
108,499,176,310,145,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
214,267,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
369,283,318,392,337,stopped at Station6
152,499,275,412,439,stopped at Station6
235,444,263,387,136,stopped at Station6
214,373,375,149,321,stopped at Station6
179,373,375,1,321,stopped at Station6
214,267,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
114,267,375,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
114,267,378,149,140,stopped at Station6
214,267,375,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
226,444,465,387,473,stopped at Station6
414,115,378,346,331,stopped at Station6
108,115,378,302,145,stopped at Station6
214,267,375,149,140,stopped at Station6
214,267,375,149,321,stopped at Station6
214,267,375,149,321,stopped at Station6
108,115,378,412,145,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,375,149,140,stopped at Station6
414,267,378,346,331,stopped at Station6
106,499,275,310,439,stopped at Station6
152,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
106,499,275,310,439,stopped at Station6
108,499,176,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
214,373,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
152,499,275,392,337,stopped at Station6
114,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,375,149,140,stopped at Station6
226,264,147,107,498,stopped at Station6
22,444,263,387,136,stopped at Station6
356,373,375,149,498,stopped at Station6
356,373,375,149,498,stopped at Station6
356,373,375,149,498,stopped at Station6
369,283,318,392,337,stopped at Station6
214,267,375,149,321,stopped at Station6
214,267,375,149,140,stopped at Station6
214,267,375,149,321,stopped at Station6
114,267,378,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
108,115,378,302,331,stopped at Station6
106,499,275,310,439,stopped at Station6
226,264,147,107,498,stopped at Station6
114,267,375,149,140,stopped at Station6
414,267,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
356,373,375,149,498,stopped at Station6
214,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,378,149,140,stopped at Station6
114,267,378,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
214,267,375,149,321,stopped at Station6
214,267,375,149,140,stopped at Station6
226,499,147,107,136,stopped at Station6
106,499,275,310,439,stopped at Station6
108,115,378,302,331,stopped at Station6
114,267,375,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
214,373,375,149,321,stopped at Station6
226,264,147,107,498,stopped at Station6
214,267,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
214,267,375,149,321,stopped at Station6
114,267,375,149,140,stopped at Station6
114,267,375,149,140,stopped at Station6
108,115,378,412,145,stopped at Station6
114,267,378,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
106,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
226,264,147,107,498,stopped at Station6
114,267,375,149,140,stopped at Station6
258,373,375,149,321,stopped at Station6
214,267,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
108,115,176,412,145,stopped at Station6
356,373,375,149,498,stopped at Station6
152,499,147,107,439,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
258,373,375,149,321,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
22,444,263,387,136,stopped at Station6
356,373,375,149,498,stopped at Station6
214,267,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
152,499,147,412,439,stopped at Station6
414,115,378,346,331,stopped at Station6
106,444,263,310,136,stopped at Station6
214,267,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
414,115,378,346,331,stopped at Station6
414,115,378,346,331,stopped at Station6
108,115,378,302,145,stopped at Station6
214,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
414,115,378,346,331,stopped at Station6
258,373,375,149,321,stopped at Station6
369,283,318,392,337,stopped at Station6
226,264,147,107,498,stopped at Station6
108,115,378,412,145,stopped at Station6
258,373,375,149,321,stopped at Station6
106,499,275,310,439,stopped at Station6
356,373,375,149,498,stopped at Station6
214,267,375,149,140,stopped at Station6
369,283,318,392,337,stopped at Station6
258,373,375,149,321,stopped at Station6
258,373,375,149,321,stopped at Station6
22,444,263,387,136,stopped at Station6
414,115,378,346,331,stopped at Station6
114,267,378,149,140,stopped at Station6
106,499,275,310,439,stopped at Station6
179,373,375,1,321,stopped at Station6
114,267,378,149,140,stopped at Station6
22,444,263,387,136,stopped at Station6
214,267,375,149,321,stopped at Station6
214,373,375,149,321,stopped at Station6
356,373,375,149,498,stopped at Station6
214,267,375,149,140,stopped at Station6
414,115,378,346,331,stopped at Station6
184,499,176,1,145,stopped at Station6
106,499,275,310,439,stopped at Station6
369,283,318,392,337,stopped at Station6
106,499,275,310,439,stopped at Station6
